event,file,A_baseline_mV,A_positive_excursion_mV,A_positive_time_ns,A_negative_excursion_mV,A_negative_time_ns,B_baseline_mV,B_positive_excursion_mV,B_positive_time_ns,B_negative_excursion_mV,B_negative_time_ns,C_baseline_mV,C_positive_excursion_mV,C_positive_time_ns,C_negative_excursion_mV,C_negative_time_ns,D_baseline_mV,D_positive_excursion_mV,D_positive_time_ns,D_negative_excursion_mV,D_negative_time_ns
1641,event_001641.csv,0.0,39.98524,-64.0,0.0,-100.0,0.0,39.52387,-32.0,-39.52387,-100.0,118.8792,79.20150000000001,-72.0,-39.67766999999999,-92.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
1642,event_001642.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-100.0,-39.52387,-96.0,158.5568,39.5239,8.0,-79.35527,-32.0,23.80659,23.806600000000003,0.0,-7.93553,-40.0
1643,event_001643.csv,0.0,39.98524,-4.0,0.0,-100.0,0.0,39.52387,-28.0,-39.52387,-80.0,118.8792,118.8792,-76.0,-79.35533,-60.0,15.87106,31.742130000000003,0.0,-15.87106,-72.0
1644,event_001644.csv,0.0,39.98524,-96.0,-39.98524,180.0,0.0,39.52387,-64.0,-39.52387,-68.0,158.5568,39.5239,-28.0,-79.35527,124.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
1645,event_001645.csv,0.0,39.98524,-100.0,-39.98524,-28.0,0.0,79.20153,144.0,-39.52387,-52.0,158.5568,39.5239,8.0,-79.35527,-4.0,15.87106,31.742130000000003,0.0,-7.935529,-48.0
1646,event_001646.csv,0.0,39.98524,-92.0,-39.98524,-52.0,0.0,39.52387,-60.0,-39.52387,-88.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,-48.0,23.80659,23.806600000000003,0.0,-23.80659,-40.0
1647,event_001647.csv,0.0,39.98524,-96.0,-39.98524,-84.0,0.0,39.52387,-64.0,-39.52387,-92.0,158.5568,39.5239,-76.0,-119.03293000000001,-8.0,23.80659,23.806600000000003,0.0,-7.93553,-24.0
1648,event_001648.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,79.20153,-52.0,-39.52387,92.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
1649,event_001649.csv,0.0,39.98524,-88.0,0.0,-100.0,0.0,39.52387,-100.0,-39.52387,12.0,118.8792,158.55679999999998,192.0,-79.35533,168.0,23.80659,23.806600000000003,0.0,-23.80659,192.0
1650,event_001650.csv,0.0,39.98524,-96.0,-39.98524,84.0,0.0,39.52387,-60.0,-39.52387,-48.0,118.8792,118.8792,156.0,-39.67766999999999,48.0,23.80659,23.806600000000003,0.0,-7.93553,-64.0
1651,event_001651.csv,0.0,39.98524,-56.0,-39.98524,176.0,0.0,39.52387,-68.0,-39.52387,-56.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,40.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
1652,event_001652.csv,0.0,39.98524,-72.0,-39.98524,-36.0,0.0,39.52387,-68.0,-39.52387,-24.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-4.0,23.80659,23.806600000000003,0.0,-7.93553,-80.0
1653,event_001653.csv,0.0,39.98524,-60.0,-39.98524,140.0,0.0,39.52387,-28.0,-39.52387,24.0,158.5568,39.5239,20.0,-119.03293000000001,-20.0,23.80659,23.806600000000003,0.0,-23.80659,-36.0
1654,event_001654.csv,0.0,39.98524,-96.0,-39.98524,-68.0,0.0,39.52387,-16.0,-39.52387,-68.0,118.8792,79.20150000000001,-84.0,-39.67766999999999,-52.0,23.80659,23.806600000000003,0.0,0.0,-100.0
1655,event_001655.csv,0.0,39.98524,-80.0,0.0,-100.0,0.0,39.52387,-76.0,-39.52387,-60.0,138.71800000000002,99.04039999999998,144.0,-59.51647000000001,0.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
1656,event_001656.csv,0.0,39.98524,-56.0,-39.98524,192.0,0.0,39.52387,-36.0,-39.52387,-8.0,118.8792,79.20150000000001,-84.0,-79.35533,-8.0,15.87106,31.742130000000003,0.0,-7.935529,-40.0
1657,event_001657.csv,0.0,39.98524,-80.0,-39.98524,84.0,0.0,39.52387,-32.0,-39.52387,-36.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,4.0
1658,event_001658.csv,0.0,39.98524,-88.0,-39.98524,180.0,0.0,39.52387,-80.0,-39.52387,-36.0,118.8792,118.8792,152.0,-39.67766999999999,-16.0,15.87106,31.742130000000003,0.0,-7.935529,-40.0
1659,event_001659.csv,0.0,39.98524,-92.0,-39.98524,-20.0,0.0,39.52387,-56.0,-39.52387,-60.0,118.8792,118.8792,16.0,-79.35533,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
1660,event_001660.csv,0.0,39.98524,-96.0,-39.98524,92.0,0.0,39.52387,-16.0,-39.52387,-60.0,118.8792,118.8792,-40.0,-79.35533,-20.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-28.0
1661,event_001661.csv,0.0,39.98524,-76.0,0.0,-100.0,0.0,39.52387,-100.0,-39.52387,88.0,138.71800000000002,59.36269999999999,16.0,-59.51647000000001,-20.0,23.80659,23.806600000000003,0.0,-7.93553,-8.0
1662,event_001662.csv,0.0,39.98524,-80.0,-39.98524,-52.0,0.0,39.52387,-56.0,-39.52387,-68.0,118.8792,79.20150000000001,48.0,-79.35533,28.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-28.0
1663,event_001663.csv,0.0,39.98524,-100.0,0.0,-92.0,0.0,39.52387,0.0,-39.52387,-92.0,118.8792,118.8792,80.0,-39.67766999999999,-52.0,23.80659,23.806600000000003,0.0,-23.80659,88.0
1664,event_001664.csv,0.0,39.98524,-68.0,-39.98524,4.0,0.0,39.52387,-64.0,-39.52387,-60.0,118.8792,79.20150000000001,24.0,-39.67766999999999,4.0,23.80659,23.806600000000003,0.0,-7.93553,-28.0
1665,event_001665.csv,0.0,39.98524,-100.0,-39.98524,-24.0,0.0,39.52387,-84.0,-39.52387,72.0,118.8792,79.20150000000001,12.0,-39.67766999999999,-88.0,23.80659,23.806600000000003,0.0,-23.80659,-40.0
1666,event_001666.csv,0.0,39.98524,-92.0,-39.98524,140.0,0.0,39.52387,-32.0,-39.52387,-92.0,158.5568,39.5239,-64.0,-79.35527,-76.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
1667,event_001667.csv,0.0,39.98524,-96.0,-39.98524,12.0,0.0,39.52387,-88.0,-39.52387,-4.0,118.8792,118.8792,16.0,-118.8792,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
1668,event_001668.csv,0.0,39.98524,-64.0,0.0,-100.0,0.0,39.52387,-16.0,-39.52387,-36.0,118.8792,79.20150000000001,112.0,-79.35533,132.0,27.77436,19.83883,0.0,-11.903300000000002,-68.0
1669,event_001669.csv,0.0,39.98524,-76.0,-39.98524,-8.0,0.0,39.52387,-52.0,0.0,-100.0,158.5568,39.5239,-28.0,-79.35527,-56.0,23.80659,23.806600000000003,0.0,-7.93553,-80.0
1670,event_001670.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-80.0,-39.52387,-60.0,118.8792,79.20150000000001,52.0,-39.67766999999999,156.0,23.80659,23.806600000000003,0.0,-15.871058999999999,4.0
1671,event_001671.csv,0.0,39.98524,-80.0,-39.98524,72.0,0.0,39.52387,64.0,-39.52387,-100.0,138.71800000000002,99.04039999999998,200.0,-59.51647000000001,-76.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
1672,event_001672.csv,0.0,39.98524,-96.0,-39.98524,-52.0,0.0,39.52387,-96.0,-39.52387,-76.0,118.8792,118.8792,-80.0,-79.35533,-56.0,23.80659,23.806600000000003,0.0,-23.80659,-28.0
1673,event_001673.csv,0.0,39.98524,-48.0,0.0,-100.0,0.0,39.52387,56.0,-39.52387,-76.0,138.71800000000002,59.36269999999999,96.0,-59.51647000000001,-40.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-8.0
1674,event_001674.csv,0.0,39.98524,-100.0,-39.98524,24.0,0.0,39.52387,-84.0,-39.52387,112.0,118.8792,79.20150000000001,20.0,-39.67766999999999,-64.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-28.0
1675,event_001675.csv,0.0,39.98524,-96.0,-39.98524,40.0,0.0,39.52387,-32.0,-39.52387,-28.0,118.8792,118.8792,12.0,-79.35533,44.0,23.80659,23.806600000000003,0.0,-7.93553,-24.0
1676,event_001676.csv,0.0,39.98524,-96.0,-39.98524,196.0,0.0,39.52387,-96.0,-39.52387,-100.0,118.8792,39.67760000000001,-80.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-20.0
1677,event_001677.csv,0.0,39.98524,-100.0,-39.98524,152.0,0.0,39.52387,-52.0,-39.52387,-96.0,118.8792,79.20150000000001,12.0,-79.35533,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
1678,event_001678.csv,0.0,39.98524,-80.0,0.0,-100.0,0.0,79.20153,-64.0,-39.52387,-84.0,158.5568,79.20159999999998,-44.0,-119.03293000000001,-68.0,27.77436,27.77436,0.0,-19.838829,20.0
1679,event_001679.csv,0.0,39.98524,-88.0,0.0,-100.0,0.0,39.52387,-96.0,0.0,-100.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-68.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
1680,event_001680.csv,0.0,39.98524,-96.0,-39.98524,28.0,0.0,39.52387,-80.0,-39.52387,-92.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,-92.0,15.87106,31.742130000000003,0.0,-7.935529,-28.0
1681,event_001681.csv,0.0,39.98524,-100.0,-39.98524,-44.0,0.0,39.52387,-16.0,-39.52387,-76.0,118.8792,79.20150000000001,92.0,-39.67766999999999,-16.0,31.74213,15.871060000000003,0.0,-23.806599,-52.0
1682,event_001682.csv,0.0,39.98524,-100.0,-39.98524,-28.0,0.0,39.52387,-24.0,-39.52387,-100.0,118.8792,79.20150000000001,92.0,-39.67766999999999,-84.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-28.0
1683,event_001683.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-56.0,-39.52387,-60.0,118.8792,79.20150000000001,-96.0,-39.67766999999999,12.0,23.80659,23.806600000000003,0.0,-7.93553,20.0
1684,event_001684.csv,0.0,39.98524,-92.0,-39.98524,-4.0,0.0,39.52387,-8.0,-39.52387,-12.0,118.8792,118.8792,48.0,-79.35533,28.0,23.80659,23.806600000000003,0.0,-15.871058999999999,8.0
1685,event_001685.csv,0.0,39.98524,-16.0,-39.98524,68.0,0.0,39.52387,-48.0,-39.52387,52.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
1686,event_001686.csv,0.0,39.98524,-68.0,-39.98524,80.0,0.0,39.52387,-84.0,0.0,-100.0,118.8792,79.20150000000001,-28.0,-79.35533,-12.0,23.80659,23.806600000000003,0.0,-7.93553,-40.0
1687,event_001687.csv,0.0,39.98524,-76.0,-39.98524,12.0,0.0,39.52387,-36.0,-39.52387,-96.0,118.8792,79.20150000000001,100.0,-39.67766999999999,-80.0,23.80659,23.806600000000003,0.0,-15.871058999999999,16.0
1688,event_001688.csv,0.0,39.98524,-96.0,-39.98524,-4.0,0.0,39.52387,76.0,-39.52387,-76.0,118.8792,39.67760000000001,-96.0,-39.67766999999999,40.0,23.80659,23.806600000000003,0.0,-7.93553,20.0
1689,event_001689.csv,0.0,39.98524,-68.0,-39.98524,-32.0,0.0,39.52387,-60.0,-39.52387,-72.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-32.0,15.87106,31.742130000000003,0.0,-15.87106,-40.0
1690,event_001690.csv,0.0,39.98524,-72.0,-39.98524,68.0,0.0,39.52387,-32.0,-39.52387,28.0,118.8792,79.20150000000001,12.0,-39.67766999999999,-12.0,31.74213,15.871060000000003,0.0,-15.87107,20.0
1691,event_001691.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-88.0,-39.52387,-84.0,118.8792,79.20150000000001,-64.0,-79.35533,40.0,31.74213,15.871060000000003,0.0,-23.806599,28.0
1692,event_001692.csv,0.0,39.98524,-80.0,-39.98524,32.0,0.0,39.52387,-68.0,-39.52387,96.0,118.8792,79.20150000000001,8.0,-39.67766999999999,40.0,23.80659,23.806600000000003,0.0,-7.93553,-64.0
1693,event_001693.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,-52.0,-39.52387,-88.0,118.8792,79.20150000000001,12.0,-39.67766999999999,36.0,27.77436,19.83883,0.0,-11.903300000000002,20.0
1694,event_001694.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,-76.0,-39.52387,-80.0,158.5568,79.20159999999998,20.0,-79.35527,0.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-28.0
1695,event_001695.csv,0.0,39.98524,-96.0,-39.98524,60.0,0.0,39.52387,-72.0,-39.52387,-36.0,118.8792,79.20150000000001,12.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-7.93553,16.0
1696,event_001696.csv,0.0,39.98524,-84.0,-39.98524,-12.0,0.0,39.52387,-96.0,-39.52387,28.0,158.5568,39.5239,144.0,-79.35527,-64.0,23.80659,23.806600000000003,0.0,-23.80659,20.0
1697,event_001697.csv,0.0,39.98524,-100.0,-39.98524,-72.0,0.0,39.52387,-92.0,-39.52387,-16.0,118.8792,79.20150000000001,-64.0,-79.35533,152.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-32.0
1698,event_001698.csv,0.0,39.98524,-80.0,-39.98524,-4.0,0.0,39.52387,-80.0,-39.52387,-76.0,118.8792,79.20150000000001,-96.0,-39.67766999999999,-52.0,23.80659,23.806600000000003,0.0,-15.871058999999999,4.0
1699,event_001699.csv,0.0,79.97047,-4.0,-39.98524,200.0,0.0,39.52387,-92.0,-39.52387,-56.0,118.8792,4881.1208,-4.0,0.0,-100.0,-15.87106,111.1282,12.0,-23.806600000000003,-12.0
1700,event_001700.csv,0.0,39.98524,-80.0,-39.98524,-20.0,0.0,39.52387,72.0,-39.52387,-12.0,138.71800000000002,59.36269999999999,16.0,-99.19413000000002,124.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
1701,event_001701.csv,0.0,39.98524,-80.0,-39.98524,-100.0,0.0,39.52387,0.0,-39.52387,-76.0,118.8792,79.20150000000001,96.0,-79.35533,172.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
1702,event_001702.csv,0.0,39.98524,-84.0,-39.98524,4.0,0.0,79.20153,-96.0,-39.52387,-12.0,118.8792,79.20150000000001,12.0,-39.67766999999999,-80.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
1703,event_001703.csv,0.0,39.98524,-96.0,-39.98524,-20.0,0.0,39.52387,-24.0,-39.52387,-100.0,138.71800000000002,99.04039999999998,20.0,-59.51647000000001,-88.0,23.80659,23.806600000000003,0.0,-15.871058999999999,24.0
1704,event_001704.csv,0.0,39.98524,-72.0,-39.98524,76.0,0.0,39.52387,-48.0,-39.52387,-100.0,118.8792,79.20150000000001,68.0,-79.35533,120.0,23.80659,23.806600000000003,0.0,-23.80659,-40.0
1705,event_001705.csv,0.0,39.98524,-88.0,0.0,-100.0,0.0,79.20153,144.0,-39.52387,-100.0,118.8792,79.20150000000001,16.0,-39.67766999999999,-28.0,31.74213,15.871060000000003,0.0,-23.806599,32.0
1706,event_001706.csv,0.0,39.98524,-48.0,-39.98524,-36.0,0.0,39.52387,-80.0,-39.52387,-36.0,118.8792,118.8792,164.0,-79.35533,-88.0,23.80659,23.806600000000003,0.0,-7.93553,-68.0
1707,event_001707.csv,0.0,39.98524,-12.0,-39.98524,-28.0,0.0,39.52387,-96.0,-39.52387,52.0,118.8792,79.20150000000001,60.0,-79.35533,168.0,23.80659,23.806600000000003,0.0,-7.93553,-68.0
1708,event_001708.csv,0.0,39.98524,-80.0,0.0,-100.0,0.0,39.52387,8.0,-39.52387,-84.0,118.8792,39.67760000000001,-96.0,-39.67766999999999,-4.0,31.74213,15.871060000000003,0.0,-15.87107,-20.0
1709,event_001709.csv,0.0,39.98524,-80.0,-39.98524,-52.0,0.0,39.52387,-80.0,-39.52387,-60.0,118.8792,118.8792,64.0,-79.35533,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
1710,event_001710.csv,0.0,39.98524,-84.0,-39.98524,-28.0,0.0,39.52387,-96.0,-39.52387,-76.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-80.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
1711,event_001711.csv,0.0,39.98524,-72.0,0.0,-100.0,0.0,39.52387,-72.0,-39.52387,-92.0,138.71800000000002,99.04039999999998,152.0,-59.51647000000001,0.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
1712,event_001712.csv,0.0,39.98524,16.0,0.0,-100.0,0.0,39.52387,-68.0,-39.52387,60.0,118.8792,79.20150000000001,16.0,-39.67766999999999,-60.0,23.80659,23.806600000000003,0.0,-15.871058999999999,8.0
1713,event_001713.csv,0.0,39.98524,-88.0,-39.98524,-16.0,0.0,39.52387,-96.0,-39.52387,-68.0,138.71800000000002,99.04039999999998,140.0,-59.51647000000001,-44.0,23.80659,23.806600000000003,0.0,-7.93553,-36.0
1714,event_001714.csv,0.0,39.98524,-96.0,-39.98524,-36.0,0.0,39.52387,-96.0,-39.52387,-68.0,158.5568,39.5239,-28.0,-79.35527,-20.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
1715,event_001715.csv,0.0,39.98524,-80.0,-39.98524,-92.0,0.0,39.52387,96.0,-39.52387,-84.0,118.8792,79.20150000000001,8.0,-79.35533,32.0,23.80659,23.806600000000003,0.0,-15.871058999999999,24.0
1716,event_001716.csv,0.0,39.98524,-88.0,0.0,-100.0,0.0,39.52387,-44.0,-39.52387,-20.0,118.8792,118.8792,200.0,-79.35533,172.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
1717,event_001717.csv,0.0,39.98524,-72.0,0.0,-100.0,0.0,39.52387,-88.0,-39.52387,-92.0,118.8792,79.20150000000001,12.0,-39.67766999999999,-68.0,23.80659,23.806600000000003,0.0,-23.80659,20.0
1718,event_001718.csv,0.0,39.98524,-84.0,-39.98524,-96.0,0.0,39.52387,-44.0,-39.52387,36.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-4.0,23.80659,23.806600000000003,0.0,-7.93553,-64.0
1719,event_001719.csv,0.0,39.98524,-96.0,-39.98524,-84.0,0.0,39.52387,184.0,-39.52387,76.0,118.8792,79.20150000000001,96.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-7.93553,-60.0
1720,event_001720.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-80.0,-39.52387,60.0,118.8792,79.20150000000001,144.0,-39.67766999999999,-20.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
1721,event_001721.csv,0.0,39.98524,-60.0,-39.98524,-32.0,0.0,39.52387,-36.0,-39.52387,72.0,158.5568,0.0,-92.0,-79.35527,-16.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
1722,event_001722.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,4.0,-39.52387,-72.0,118.8792,118.8792,200.0,-39.67766999999999,-100.0,31.74213,15.871060000000003,0.0,-23.806599,-24.0
1723,event_001723.csv,0.0,39.98524,-92.0,-39.98524,96.0,0.0,39.52387,-100.0,-39.52387,24.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-7.93553,-96.0
1724,event_001724.csv,0.0,39.98524,-92.0,-39.98524,24.0,0.0,39.52387,-100.0,-39.52387,-96.0,158.5568,39.5239,-80.0,-79.35527,-56.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
1725,event_001725.csv,0.0,39.98524,-100.0,-39.98524,104.0,0.0,39.52387,-96.0,-39.52387,36.0,118.8792,79.20150000000001,12.0,-39.67766999999999,-56.0,23.80659,23.806600000000003,0.0,-7.93553,-48.0
1726,event_001726.csv,0.0,39.98524,-100.0,0.0,-92.0,0.0,39.52387,-88.0,-39.52387,-76.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-60.0,23.80659,23.806600000000003,0.0,-23.80659,20.0
1727,event_001727.csv,0.0,39.98524,-84.0,-39.98524,40.0,0.0,39.52387,-76.0,-39.52387,-64.0,118.8792,79.20150000000001,60.0,-79.35533,24.0,23.80659,23.806600000000003,0.0,-7.93553,24.0
1728,event_001728.csv,0.0,39.98524,-100.0,-39.98524,80.0,0.0,39.52387,-96.0,-39.52387,-88.0,118.8792,79.20150000000001,8.0,-79.35533,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
1729,event_001729.csv,0.0,39.98524,-56.0,-39.98524,-20.0,0.0,39.52387,-72.0,-39.52387,-12.0,118.8792,118.8792,8.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
1730,event_001730.csv,0.0,39.98524,-88.0,-39.98524,16.0,0.0,39.52387,-20.0,-39.52387,-32.0,118.8792,79.20150000000001,72.0,-39.67766999999999,-96.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-48.0
1731,event_001731.csv,0.0,39.98524,-84.0,-39.98524,72.0,0.0,39.52387,52.0,-39.52387,104.0,118.8792,79.20150000000001,16.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
1732,event_001732.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,-68.0,-39.52387,-72.0,118.8792,79.20150000000001,-56.0,-39.67766999999999,-92.0,27.77436,19.83883,0.0,-11.903300000000002,-40.0
1733,event_001733.csv,0.0,39.98524,-76.0,-39.98524,24.0,0.0,79.20153,-12.0,-39.52387,-48.0,118.8792,79.20150000000001,-36.0,-79.35533,172.0,23.80659,23.806600000000003,0.0,-7.93553,-36.0
1734,event_001734.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-40.0,-39.52387,-60.0,158.5568,39.5239,-76.0,-119.03293000000001,32.0,23.80659,23.806600000000003,0.0,-15.871058999999999,24.0
1735,event_001735.csv,0.0,39.98524,-48.0,-39.98524,188.0,0.0,39.52387,-56.0,-39.52387,-52.0,118.8792,79.20150000000001,16.0,-79.35533,-4.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
1736,event_001736.csv,0.0,39.98524,-12.0,-39.98524,-56.0,0.0,39.52387,-88.0,-39.52387,36.0,118.8792,79.20150000000001,64.0,-39.67766999999999,-88.0,23.80659,23.806600000000003,0.0,-7.93553,-4.0
1737,event_001737.csv,0.0,39.98524,-80.0,0.0,-100.0,0.0,39.52387,-72.0,-39.52387,-92.0,118.8792,79.20150000000001,16.0,-39.67766999999999,-20.0,31.74213,15.871060000000003,0.0,-15.87107,-48.0
1738,event_001738.csv,0.0,39.98524,-52.0,0.0,-100.0,0.0,39.52387,-48.0,-39.52387,8.0,118.8792,79.20150000000001,56.0,-39.67766999999999,32.0,23.80659,23.806600000000003,0.0,-23.80659,4.0
1739,event_001739.csv,0.0,39.98524,-96.0,-39.98524,84.0,0.0,39.52387,-56.0,-39.52387,76.0,118.8792,39.67760000000001,-100.0,-39.67766999999999,-16.0,23.80659,23.806600000000003,0.0,-7.93553,-20.0
1740,event_001740.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,-96.0,0.0,-100.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-96.0,23.80659,23.806600000000003,0.0,-23.80659,20.0
1741,event_001741.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,60.0,-39.52387,-84.0,118.8792,118.8792,-80.0,-118.8792,-96.0,23.80659,23.806600000000003,0.0,-23.80659,-68.0
1742,event_001742.csv,0.0,39.98524,-80.0,0.0,-100.0,0.0,39.52387,-56.0,-39.52387,124.0,118.8792,79.20150000000001,-64.0,-79.35533,120.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
1743,event_001743.csv,0.0,39.98524,-76.0,0.0,-100.0,0.0,39.52387,-76.0,-39.52387,40.0,158.5568,79.20159999999998,104.0,-79.35527,-72.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-24.0
1744,event_001744.csv,0.0,39.98524,-72.0,-39.98524,-28.0,0.0,39.52387,-16.0,-39.52387,-100.0,158.5568,39.5239,-88.0,-79.35527,-60.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
1745,event_001745.csv,0.0,39.98524,-72.0,-39.98524,-76.0,0.0,39.52387,-76.0,-39.52387,-84.0,118.8792,79.20150000000001,12.0,-39.67766999999999,-20.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
1746,event_001746.csv,0.0,39.98524,-32.0,-39.98524,12.0,0.0,39.52387,-96.0,-39.52387,-28.0,118.8792,79.20150000000001,24.0,-79.35533,-8.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
1747,event_001747.csv,0.0,39.98524,-96.0,-39.98524,-68.0,0.0,39.52387,-64.0,-39.52387,-84.0,118.8792,39.67760000000001,-96.0,-39.67766999999999,-4.0,23.80659,23.806600000000003,0.0,-7.93553,-20.0
1748,event_001748.csv,0.0,39.98524,-96.0,-39.98524,92.0,0.0,39.52387,-100.0,-39.52387,-4.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-56.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
1749,event_001749.csv,0.0,39.98524,-72.0,-39.98524,-20.0,0.0,39.52387,-8.0,-39.52387,-76.0,118.8792,39.67760000000001,-96.0,-39.67766999999999,-36.0,23.80659,23.806600000000003,0.0,-7.93553,52.0
1750,event_001750.csv,0.0,39.98524,-96.0,-39.98524,0.0,0.0,39.52387,-96.0,-39.52387,-52.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
1751,event_001751.csv,0.0,39.98524,-80.0,-39.98524,12.0,0.0,39.52387,-56.0,-39.52387,100.0,118.8792,118.8792,160.0,-79.35533,76.0,23.80659,23.806600000000003,0.0,-7.93553,-92.0
1752,event_001752.csv,0.0,39.98524,-96.0,-39.98524,-52.0,0.0,39.52387,-40.0,-39.52387,20.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
1753,event_001753.csv,0.0,39.98524,-44.0,0.0,-100.0,0.0,39.52387,-72.0,-39.52387,-68.0,118.8792,79.20150000000001,8.0,-79.35533,40.0,23.80659,23.806600000000003,0.0,-15.871058999999999,24.0
1754,event_001754.csv,0.0,39.98524,-88.0,0.0,-100.0,0.0,39.52387,-24.0,-39.52387,-20.0,158.5568,277.4361,12.0,-79.35527,124.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
1755,event_001755.csv,0.0,39.98524,-44.0,0.0,-100.0,0.0,39.52387,-100.0,-39.52387,-56.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-8.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-48.0
1756,event_001756.csv,0.0,39.98524,-24.0,-39.98524,108.0,0.0,39.52387,-72.0,-39.52387,-28.0,118.8792,317.1137,0.0,-39.67766999999999,-100.0,31.74213,15.871060000000003,0.0,-15.87107,-36.0
